"target_id","pval","qval","ext_gene","num_aggregated_transcripts"
"ENSMUSG00000081269",0.0422777035714937,0.0451127203591541,"Gm14659",1
"ENSMUSG00000045288",0.0423302974281939,0.0451656926905132,"Ush1g",1
"ENSMUSG00000034220",0.0423358471494014,0.0451684658602618,"Gpc1",1
"ENSMUSG00000000402",0.042342790220186,0.0451727251160783,"Egfl6",1
"ENSMUSG00000052471",0.0423842530947093,0.0452138081096732,"Gm9881",1
"ENSMUSG00000040017",0.0425462890853518,0.0453834989421341,"Saa4",1
"ENSMUSG00000082765",0.0425862471704738,0.0454229564998337,"Gm14411",1
"ENSMUSG00000022805",0.0426013662352192,0.04543591683472,"4932425I24Rik",1
"ENSMUSG00000047875",0.042677798554671,0.0455131283519449,"Gpr157",2
"ENSMUSG00000033597",0.0426797071787411,0.0455131283519449,"Caskin1",1
"ENSMUSG00000083064",0.0427691849315423,0.0456053693878552,"Gm7785",1
"ENSMUSG00000021520",0.042793010838099,0.0456275969847197,"Uqcrb",2
"ENSMUSG00000062760",0.0428070270861006,0.0456393627687719,"1810041L15Rik",1
"ENSMUSG00000086387",0.0428854420317845,0.0457177134070469,"Gm15563",1
"ENSMUSG00000082585",0.0428864884064015,0.0457177134070469,"Gm15387",1
"ENSMUSG00000049717",0.0429154488240586,0.0457454000834683,"Lig4",2
"ENSMUSG00000070465",0.0429208734553028,0.0457479968565503,"Gm9696",1
"ENSMUSG00000028369",0.0429493944695268,0.0457752092556929,"Svep1",1
"ENSMUSG00000022551",0.0431807173129047,0.0460185478018619,"Cyc1",1
"ENSMUSG00000073779",0.0431906021288163,0.0460258779942861,"B230314M03Rik",1
"ENSMUSG00000082128",0.043200990235612,0.0460337434586349,"Gm11824",1
"ENSMUSG00000082535",0.0432503064645758,0.0460830856379012,"Gm7860",1
"ENSMUSG00000049404",0.043320049217224,0.0461541838402885,"Rarres1",1
"ENSMUSG00000050677",0.0433490368731128,0.0461818537444228,"Ccdc96",1
"ENSMUSG00000044716",0.0433529895638148,0.0461828506780012,"Dok7",1
"ENSMUSG00000085784",0.0435037367105437,0.046340213037715,"Gm12158",1
"ENSMUSG00000027676",0.0435257698477528,0.0463604567791122,"Ccdc39",1
"ENSMUSG00000081481",0.0435385650854593,0.0463708588553685,"Gm14293",1
"ENSMUSG00000090070",0.0436359225904436,0.046471316475199,"Gm16577",1
"ENSMUSG00000080935",0.0436996036183938,0.0465333719876208,"Got2-ps1",1
"ENSMUSG00000085875",0.0437002714720432,0.0465333719876208,"Gm12905",1
"ENSMUSG00000040467",0.0437205968079028,0.0465517768613324,"4921522P10Rik",1
"ENSMUSG00000048827",0.0437251321324822,0.0465533678316899,"Pkd1l3",2
"ENSMUSG00000072693",0.0437579162077993,0.0465850324298624,"Gm10401",1
"ENSMUSG00000084407",0.0437962179446826,0.0466225663628096,"Gm14018",1
"ENSMUSG00000029659",0.0438503997343703,0.0466769987576484,"6330406I15Rik",2
"ENSMUSG00000039954",0.0438856978886268,0.0467113241050688,"Stk32a",1
"ENSMUSG00000068011",0.0439062383855527,0.046729937927139,"2510049J12Rik",1
"ENSMUSG00000086189",0.0439355034624666,0.0467578341910066,"Gm15462",1
"ENSMUSG00000009246",0.0440429536597767,0.0468689283714885,"Trpm5",1
"ENSMUSG00000045875",0.0440804105599078,0.0469055279334818,"Adra1a",1
"ENSMUSG00000027447",0.0441441779583155,0.0469701172020501,"Cst3",2
"ENSMUSG00000069307",0.0441610812932806,0.0469848368388615,"Hist1h2bq",2
"ENSMUSG00000078592",0.0441940772612851,0.0470166748707869,"Gm4609",1
"ENSMUSG00000093390",0.0442169288426092,0.0470356240313916,"RP23-398K14.3",1
"ENSMUSG00000034707",0.0442180340629577,0.0470356240313916,"Gns",1
"ENSMUSG00000030966",0.0442441076698132,0.0470600889528558,"Trim21",2
"ENSMUSG00000085731",0.0443493191095757,0.0471687193030907,"Gm16229",1
"ENSMUSG00000081494",0.0443994308942948,0.0472187361490805,"Gm14130",1
"ENSMUSG00000042846",0.0444562408926446,0.0472758690923657,"Lrrtm3",1
"ENSMUSG00000028967",0.0444918857527389,0.0473104881288502,"Errfi1",1
"ENSMUSG00000025592",0.0445312203948617,0.0473490256167635,"Dach2",1
"ENSMUSG00000039911",0.044608751001185,0.0474281678237352,"Spsb1",1
"ENSMUSG00000015653",0.0446481591633233,0.0474667699473681,"Steap2",1
"ENSMUSG00000036749",0.0446539582178783,0.0474696383610612,"Pramel5",1
"ENSMUSG00000085404",0.0447070002493281,0.0475227247980498,"Gm12909",1
"ENSMUSG00000028132",0.044734693581981,0.0475488605299935,"Tmem56",1
"ENSMUSG00000078960",0.0447665526882712,0.0475794201591374,"Tob2",1
"ENSMUSG00000021759",0.0448623936611021,0.0476779729355839,"Ppap2a",1
"ENSMUSG00000066235",0.0448714063097842,0.0476842407351736,"C85492",2
"ENSMUSG00000060559",0.0448825849762111,0.0476928093027793,"Gm10083",1
"ENSMUSG00000071414",0.044886734926303,0.0476939083953527,"Gm6736",1
"ENSMUSG00000082183",0.0448956695280265,0.0477000908616761,"Gm15994",1
"ENSMUSG00000030510",0.045023760585055,0.0478328632823944,"Lass3",1
"ENSMUSG00000091318",0.0450414399296828,0.0478483249440378,"Gm5415",1
"ENSMUSG00000074182",0.0450546360421451,0.047859022172865,"Znhit6",1
"ENSMUSG00000079580",0.0450619217265775,0.0478634400354183,"Tmem217",1
"ENSMUSG00000081492",0.0451199859639841,0.0479217890194039,"Gm9311",1
"ENSMUSG00000013083",0.045185352382678,0.0479878849919547,"2200002J24Rik",1
"ENSMUSG00000062758",0.0451930642691656,0.0479927456005818,"Gm16477",1
"ENSMUSG00000092515",0.0452076785407468,0.0480049350098329,"C87198",1
"ENSMUSG00000059775",0.0452193459726694,0.048013993767748,"Rps26-ps1",1
"ENSMUSG00000073788",0.0452813657886729,0.0480765118250107,"Gm10576",1
"ENSMUSG00000084022",0.0453156796459567,0.0481096070476666,"Gm16459",1
"ENSMUSG00000008482",0.0454177118523363,0.0482145862021889,"Rnf151",1
"ENSMUSG00000053588",0.0454692649465821,0.0482644041610142,"A730061H03Rik",1
"ENSMUSG00000051256",0.0454709457022568,0.0482644041610142,"Jagn1",1
"ENSMUSG00000087542",0.0455996213682667,0.0483976290581312,"Gm15878",1
"ENSMUSG00000031849",0.0456206362305729,0.0484139839894143,"Comp",1
"ENSMUSG00000086241",0.0456213560914098,0.0484139839894143,"4930483K19Rik",1
"ENSMUSG00000057074",0.0457506621317063,0.048547839727725,"Ces1g",1
"ENSMUSG00000091993",0.0457933053994792,0.0485897219834496,"B930036N10Rik",1
"ENSMUSG00000064039",0.0458222825196324,0.0486170987531559,"Ccr1l1",1
"ENSMUSG00000074422",0.0458696150392309,0.0486639453198799,"Gm17312",1
"ENSMUSG00000038646",0.0459228332730038,0.048717029226829,"Fam103a1",2
"ENSMUSG00000082731",0.0459643691931673,0.0487577135062715,"Gm14467",1
"ENSMUSG00000061259",0.0459756603624524,0.0487663115873352,"Tmprss11d",1
"ENSMUSG00000019230",0.0459883935360541,0.0487764379027171,"Lhx9",1
"ENSMUSG00000031802",0.046012486596106,0.0487986105593176,"Phxr4",1
"ENSMUSG00000058355",0.0460697561433725,0.0488531839267197,"Abce1",1
"ENSMUSG00000020096",0.0460709453841867,0.0488531839267197,"Tbata",1
"ENSMUSG00000021499",0.0460735181833063,0.0488531839267197,"Catsper3",1
"ENSMUSG00000082383",0.0461089072548024,0.0488873218074882,"Gm9670",1
"ENSMUSG00000086296",0.0462454821967763,0.0490287306231907,"D030055H07Rik",1
"ENSMUSG00000030022",0.0462612976528291,0.0490421014175559,"Adamts9",1
"ENSMUSG00000069314",0.0462962733581258,0.0490757809408067,"Hist1h2bl",1
"ENSMUSG00000022900",0.0463462484322392,0.0491253545908266,"Ildr1",1
"ENSMUSG00000046108",0.0463604652882027,0.0491370215766674,"Il17c",1
"ENSMUSG00000066637",0.0463685921133155,0.0491422326274324,"Ttc32",1
"ENSMUSG00000040663",0.0464006184509839,0.0491727703182874,"Clcf1",4
"ENSMUSG00000000948",0.0464144062525836,0.0491839769427212,"Snrpn",1
"ENSMUSG00000078889",0.0464852534488309,0.0492535247775462,"Gm14288",1
"ENSMUSG00000064177",0.0464864728237514,0.0492535247775462,"Ghrl",1
"ENSMUSG00000086467",0.0466009939588435,0.0493714454648748,"4930571N24Rik",1
"ENSMUSG00000058838",0.0466490919592631,0.0494189826790588,"Rps27a-ps2",1
"ENSMUSG00000047307",0.0466649802664444,0.0494323934619563,"Pcdhb13",1
"ENSMUSG00000087206",0.046673842182516,0.0494383598207829,"Gm16175",1
"ENSMUSG00000071661",0.0466876131572294,0.0494495248191288,"Zbtb3",2
"ENSMUSG00000021692",0.0466909519837332,0.0494496397514175,"Dimt1",1
"ENSMUSG00000078796",0.0468177697564064,0.0495805201958539,"Zfp541",1
"ENSMUSG00000013415",0.0468268966289457,0.0495867552293789,"Igf2bp1",1
"ENSMUSG00000028972",0.0468601312489274,0.0496185162314851,"Car6",1
"ENSMUSG00000045929",0.0468780247743018,0.0496307477557848,"Gm16532",1
"ENSMUSG00000029913",0.046878167089162,0.0496307477557848,"Prdm5",1
"ENSMUSG00000048003",0.0470051172700304,0.0497617105926435,"Catsper4",1
"ENSMUSG00000032940",0.0470171107143796,0.0497709654115015,"Rbm11",1
"ENSMUSG00000049866",0.0470417652995253,0.0497936207443737,"Arl4c",1
"ENSMUSG00000067931",0.0471053034537819,0.049857428283931,"Zfp948",1
"ENSMUSG00000090516",0.0471788044307535,0.0499317711715967,"Gm6202",1
"ENSMUSG00000087429",0.0472467521529201,0.0500002268895196,"Gm16235",2
"ENSMUSG00000070348",0.0473274239801416,0.0500821378603627,"Ccnd1",1
"ENSMUSG00000083311",0.0473714172130018,0.0501252267019169,"Gm5643",1
"ENSMUSG00000055313",0.0473798440051478,0.0501306781884713,"Pgbd1",3
"ENSMUSG00000055799",0.0474596770218543,0.0502093518583258,"Tcf7l1",1
"ENSMUSG00000090489",0.0474607604775264,0.0502093518583258,"Gm17415",1
"ENSMUSG00000067722",0.0475284208655002,0.0502774560575687,"BC003965",1
"ENSMUSG00000022354",0.0475800217718413,0.0503285636597116,"Ndufb9",1
"ENSMUSG00000078816",0.0476249672255723,0.0503726247695061,"Prkcc",2
"ENSMUSG00000086652",0.0476324749149829,0.0503770848416857,"Gm14029",1
"ENSMUSG00000028443",0.0477024346429843,0.0504475902946324,"Nudt2",1
"ENSMUSG00000081187",0.0477754902257065,0.0505213597938046,"3110067C02Rik",1
"ENSMUSG00000073291",0.047910735759509,0.0506608788427549,"Gm10491",1
"ENSMUSG00000054893",0.0479401287666275,0.0506884577399872,"Zfp667",2
"ENSMUSG00000083410",0.0479568597134018,0.0507026457968613,"Gm14300",1
"ENSMUSG00000074213",0.0479693268268524,0.0507123242448519,"Gm10642",1
"ENSMUSG00000089709",0.0479857925393053,0.0507262283123876,"Gm16262",1
"ENSMUSG00000031255",0.0480703488366857,0.0508121046811203,"Sytl4",2
"ENSMUSG00000054161",0.0481901424006624,0.0509352136897977,"Fam83e",1
"ENSMUSG00000081953",0.0482181822593654,0.050961332092403,"Gm12435",1
"ENSMUSG00000046341",0.048227713433904,0.0509678865893133,"Gm11223",1
"ENSMUSG00000086583",0.0482955188857168,0.0510360211999553,"Gm15500",1
"ENSMUSG00000031465",0.0484647043065785,0.0512112717281082,"Angpt2",2
"ENSMUSG00000031965",0.0484932234077448,0.0512378702323134,"Tbx20",1
"ENSMUSG00000085495",0.0485155419478503,0.0512579140132303,"Gm16796",1
"ENSMUSG00000046607",0.0485305226323396,0.0512702029300106,"Hrk",1
"ENSMUSG00000092232",0.0485571086117684,0.0512947497501173,"Gm20521",1
"ENSMUSG00000071771",0.0485850965520321,0.0513207740835293,"Rhox4b",1
"ENSMUSG00000079640",0.0486173041624491,0.0513512517849149,"Gm11161",1
"ENSMUSG00000018672",0.0487013711376629,0.0514364971281457,"Copz2",1
"ENSMUSG00000060096",0.0488181720389224,0.0515563006258588,"Amd-ps3",1
"ENSMUSG00000020024",0.0488261260243525,0.0515611435693149,"Ccdc41",1
"ENSMUSG00000047528",0.048868108489432,0.0516019179662154,"Als2cr12",1
"ENSMUSG00000035948",0.0489678993624069,0.0517037248889312,"Acss3",1
"ENSMUSG00000092512",0.048982639207507,0.0517142049695444,"Gm4152",1
"ENSMUSG00000032988",0.0489845813991635,0.0517142049695444,"Slc16a8",1
"ENSMUSG00000059723",0.0490250172625113,0.0517533248916987,"Hoxa3",1
"ENSMUSG00000036896",0.0490414077276427,0.0517661167907229,"C1qc",1
"ENSMUSG00000019326",0.0490438980804712,0.0517661167907229,"Aoc3",1
"ENSMUSG00000089943",0.0490902266494899,0.0518114443981241,"Ugt1a5",1
"ENSMUSG00000043850",0.049108662755102,0.0518273291592625,"Clrn1",2
"ENSMUSG00000040078",0.0491278317906133,0.0518439851820425,"Gm9769",1
"ENSMUSG00000039578",0.049208064572663,0.0519250742729941,"Fam190a",1
"ENSMUSG00000042429",0.0492245257955621,0.0519388641355435,"Adora1",1
"ENSMUSG00000002007",0.0492360564070014,0.0519474499606022,"Srpk3",1
"ENSMUSG00000074868",0.0493009202901618,0.0520123010201101,"Gm6478",1
"ENSMUSG00000040013",0.0493860889069492,0.0520985630892136,"Fkbp6",1
"ENSMUSG00000059325",0.0494872574771467,0.0522016908393166,"Hopx",1
"ENSMUSG00000079072",0.0495937456249311,0.0523104153535758,"AC102264.1",1
"ENSMUSG00000064115",0.049624449644057,0.0523391949256735,"Cadm2",1
"ENSMUSG00000039199",0.0497593924482763,0.0524779042093154,"Zdhhc1",1
"ENSMUSG00000058317",0.0497786214673894,0.0524945671963899,"Ube2e2",1
"ENSMUSG00000028247",0.0499711402645244,0.0526939598518523,"Coq3",1
"ENSMUSG00000035226",0.0500498418856443,0.0527733144775756,"Rims4",1
"ENSMUSG00000071362",0.050107607132385,0.0528284019605472,"Gm10330",1
"ENSMUSG00000049191",0.0501089885332601,0.0528284019605472,"Rgag4",2
"ENSMUSG00000083411",0.0501740590545524,0.0528912409182339,"Rpl30-ps10",1
"ENSMUSG00000000120",0.0501755030451132,0.0528912409182339,"Ngfr",1
"ENSMUSG00000058488",0.0503564077518501,0.0530782820261186,"Kl",1
"ENSMUSG00000047260",0.0504765302266673,0.053201234144163,"Tmem93",1
"ENSMUSG00000038279",0.0505151515325045,0.0532382746753583,"Nop2",1
"ENSMUSG00000026365",0.0505521203945754,0.0532733681129401,"Cfh",1
"ENSMUSG00000085091",0.0505554101500314,0.0532733681129401,"E230015J15Rik",1
"ENSMUSG00000038560",0.0505691714788086,0.0532842013351873,"Sp6",1
"ENSMUSG00000046865",0.050794149372175,0.0535175744090615,"Fbl",1
"ENSMUSG00000076860",0.0508836894622467,0.0536082256220284,"Trav17",1
"ENSMUSG00000014776",0.0509347042369774,0.0536582790213785,"Nol3",1
"ENSMUSG00000036825",0.0510071391980373,0.053730889543322,"Ssx2ip",4
"ENSMUSG00000016481",0.0510269218597169,0.0537473855460402,"Cr1l",2
"ENSMUSG00000005470",0.0510298211083191,0.0537473855460402,"Asf1b",2
"ENSMUSG00000062382",0.0511154530899505,0.0538338738149957,"Gm10116",1
"ENSMUSG00000024936",0.0511846989471697,0.0539030938004453,"Kcnk7",1
"ENSMUSG00000009876",0.0512326786265186,0.0539499101888111,"Cox4i2",1
"ENSMUSG00000082645",0.0512906872488919,0.0540045947034118,"Gm15481",1
"ENSMUSG00000039831",0.0512916646454732,0.0540045947034118,"Arhgap29",1
