Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
localization%GObp%GO:0051179,0.21924034561524663,0.8480241922596723,0.5,0.7340909090909091,5100,20,Apoe;Tspan32;Tap1;Wnk1;Akap13;Numa1;Stat3;Angpt1;Nrip1;Tmed5;Prtn3;Insig1;Atp1a1;Ly6e;Sec61g;Ctsg;Ranbp1;Sem1;Atp5e;Lgals1,Apoe;Tspan32;Tap1;Wnk1;Akap13;Numa1;Stat3;Angpt1;Nrip1;Tmed5;Prtn3;Insig1
cellular anatomical entity%GOcc%GO:0110165,-0.3241357200519106,-0.872312227639203,0.42857142857142855,0.7756753830328624,19283,111,Trim12a;Apoe;Gdpd3;H2-Eb1;Tspan32;H2-Q7;Meg3;Mettl7a1;Jund;Wdfy1;H2-Q4;Lmo2;Adipor2;Trim34a;Tap1;Mpl;Tnfsf10;Ndrg1;Ly6a;Stat1;Wnk1;Scd2;Akap13;H2-Q6;Numa1;Fads1;Stat3;Ltb;Psmb8;Glg1;Gnb4;Angpt1;Runx1;Maf;Ifi27;Muc13;Pdzk1ip1;Tsc22d3;Arid1b;Nrip1;Vgll4;Tmed5;Aplp2;Rfk;Clec2d;Kansl1l;Prtn3;Insig1;Eif4b;Hlf;Cyp51;Ankrd12;Rras;Atp1a1;Tagln2;Ncor1;Prr13;Gclm;Smim5;Ly6e;Rb1cc1;Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Crip1;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;S100a11;Cox6b1;Lgals1;Arhgdib;Echdc2,Numa1;Fads1;Stat3;Ltb;Psmb8;Glg1;Gnb4;Angpt1;Runx1;Maf;Ifi27;Muc13;Pdzk1ip1;Tsc22d3;Arid1b;Nrip1;Vgll4;Tmed5;Aplp2;Rfk;Clec2d;Kansl1l;Prtn3;Insig1;Eif4b;Hlf;Cyp51;Ankrd12;Rras;Atp1a1;Tagln2;Ncor1;Prr13;Gclm;Smim5;Ly6e;Rb1cc1;Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Crip1;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;S100a11;Cox6b1;Lgals1;Arhgdib;Echdc2
extracellular space%GOcc%GO:0005615,0.21632515029989996,0.7954604339155309,0.7142857142857143,0.8046875,2030,16,Apoe;H2-Q7;H2-Q4;Tnfsf10;H2-Q6;Ltb;Angpt1;Muc13;Prtn3;Fau;Alad;Ctsg;Rpl39;Mpo;S100a11;Lgals1,Apoe;H2-Q7;H2-Q4;Tnfsf10;H2-Q6;Ltb;Angpt1;Muc13
organic cyclic compound binding%GOmf%GO:0097159,-0.12375106880555077,-0.7699586728868194,1.0,0.8072990293092074,5556,32,Jund;Lmo2;Tap1;Stat1;Wnk1;Stat3;Runx1;Maf;Arid1b;Nrip1;Aplp2;Rfk;Insig1;Eif4b;Hlf;Cyp51;Rras;Atp1a1;Ncor1;Gstp1;Rpl37;Nop10;Rps20;Tuba1b;Rbm3;Snrpe;Rpl37a;Snrpf;Rps26;Rpl41;Mpo;Rpl22l1,Runx1;Maf;Arid1b;Nrip1;Aplp2;Rfk;Insig1;Eif4b;Hlf;Cyp51;Rras;Atp1a1;Ncor1;Gstp1;Rpl37;Nop10;Rps20;Tuba1b;Rbm3;Snrpe;Rpl37a;Snrpf;Rps26;Rpl41;Mpo;Rpl22l1
cellular component organization%GObp%GO:0016043,0.1609492057313081,0.7990638586792357,0.75,0.8085585585585585,5296,30,Apoe;H2-Eb1;Tspan32;Meg3;Ndrg1;Numa1;Stat3;Angpt1;Arid1b;Tmed5;Aplp2;Prtn3;Eif4b;Ncor1;Gclm;Rb1cc1;Rps28;Nop10;Alad;Rpl38;Rps25;Ctsg;Ranbp1;Tuba1b;Sem1;Uqcc2;Snrpe;Cox7a2;Snrpf;Mpo,Apoe;H2-Eb1;Tspan32;Meg3
cellular process%GObp%GO:0009987,-0.17332138695265853,-0.8205433002530247,1.0,0.8117048346055981,15998,87,Trim12a;Apoe;Gdpd3;H2-Eb1;Tspan32;H2-Q7;Meg3;Jund;Lmo2;Adipor2;Trim34a;Tap1;Mpl;Tnfsf10;Ndrg1;Ly6a;Stat1;Wnk1;Scd2;Akap13;Numa1;Fads1;Stat3;Psmb8;Gnb4;Angpt1;Runx1;Maf;Ifi27;Arid1b;Nrip1;Tmed5;Aplp2;Rfk;Prtn3;Insig1;Eif4b;Hlf;Rras;Atp1a1;Tagln2;Ncor1;Gclm;Ly6e;Rb1cc1;Gstp1;Mrpl23;Rps28;Rpl32;Rps12;Crip1;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Ranbp1;Tuba1b;Rplp1;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Rpl37a;Rpl28;Uqcrb;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;Lgals1;Arhgdib;Echdc2,Rpl32;Rps12;Crip1;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Ranbp1;Tuba1b;Rplp1;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Rpl37a;Rpl28;Uqcrb;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;Lgals1;Arhgdib;Echdc2
heterocycle metabolic process%GObp%GO:0046483,-0.2435156170888843,-0.838517038047893,1.0,0.8134541984732825,2420,15,Meg3;Jund;Stat1;Stat3;Rfk;Rps28;Nop10;Alad;Rps25;Sem1;Atp5e;Rbm3;Snrpe;Snrpf;Rpl35a,Rps28;Nop10;Alad;Rps25;Sem1;Atp5e;Rbm3;Snrpe;Snrpf;Rpl35a
nucleic acid binding%GOmf%GO:0003676,-0.15696043049660874,-0.7735024262686265,0.6666666666666666,0.8172499879975035,3484,23,Jund;Lmo2;Stat1;Stat3;Runx1;Maf;Arid1b;Nrip1;Aplp2;Eif4b;Hlf;Ncor1;Rpl37;Nop10;Rps20;Tuba1b;Rbm3;Snrpe;Rpl37a;Snrpf;Rps26;Rpl41;Rpl22l1,Rbm3;Snrpe;Rpl37a;Snrpf;Rps26;Rpl41;Rpl22l1
METABOLISM%REACTOME%R-HSA-1430728.10,-0.191176235225025,-0.8216310140910238,0.6666666666666666,0.8239860829828115,1877,23,Apoe;Gdpd3;Adipor2;Fads1;Psmb8;Gnb4;Rfk;Insig1;Ncor1;Gclm;Rpl32;Rpl37;Alad;Rps25;Rplp1;Sem1;Rpl39;Uqcrb;Rps15a;Ndufv3;Rps26;Rpl22l1;Cox6b1,Rplp1;Sem1;Rpl39;Uqcrb;Rps15a;Ndufv3;Rps26;Rpl22l1;Cox6b1
intracellular membrane-bounded organelle%GOcc%GO:0043231,-0.1522177792322686,-0.7828036858836164,0.6666666666666666,0.8262380113525152,11713,81,Trim12a;Apoe;Gdpd3;H2-Eb1;H2-Q7;Meg3;Mettl7a1;Jund;Wdfy1;H2-Q4;Lmo2;Trim34a;Tap1;Mpl;Ndrg1;Stat1;Scd2;Akap13;H2-Q6;Numa1;Fads1;Stat3;Psmb8;Glg1;Runx1;Maf;Ifi27;Tsc22d3;Arid1b;Nrip1;Vgll4;Tmed5;Aplp2;Rfk;Clec2d;Kansl1l;Prtn3;Insig1;Hlf;Cyp51;Ankrd12;Atp1a1;Ncor1;Prr13;Rb1cc1;Gstp1;Mrpl23;Rps28;Ssr4;Rps12;Nop10;Rpl36;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Mrpl54;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;S100a11;Cox6b1;Lgals1;Echdc2,Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Mrpl54;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;S100a11;Cox6b1;Lgals1;Echdc2
cellular_component%GOcc%GO:0005575,-0.4720496851017202,-0.7846503963478829,0.5,0.835578506211645,29761,114,Trim12a;Apoe;Gdpd3;H2-Eb1;Tspan32;H2-Q7;Meg3;Mettl7a1;Jund;Wdfy1;H2-Q4;Lmo2;Adipor2;Trim34a;Rsrp1;Tap1;Mpl;Tnfsf10;Ndrg1;Ly6a;Stat1;Wnk1;Scd2;Akap13;H2-Q6;Gse1;Numa1;Fads1;Stat3;Ltb;Psmb8;Glg1;Gnb4;Angpt1;Runx1;Maf;Ifi27;Muc13;Pdzk1ip1;Tsc22d3;Arid1b;Nrip1;Vgll4;Tmed5;Aplp2;Rfk;Clec2d;Kansl1l;Prtn3;Insig1;Eif4b;Hlf;Cyp51;Ankrd12;Rras;Atp1a1;Tagln2;Ncor1;Prr13;Gclm;Smim5;Ly6e;Rb1cc1;E230032D23Rik;Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Crip1;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;S100a11;Cox6b1;Lgals1;Arhgdib;Echdc2,Apoe;Gdpd3;H2-Eb1;Tspan32;H2-Q7;Meg3;Mettl7a1;Jund;Wdfy1;H2-Q4;Lmo2;Adipor2;Trim34a;Rsrp1;Tap1;Mpl;Tnfsf10;Ndrg1;Ly6a;Stat1;Wnk1;Scd2;Akap13;H2-Q6;Gse1;Numa1;Fads1;Stat3;Ltb;Psmb8;Glg1;Gnb4;Angpt1;Runx1;Maf;Ifi27;Muc13;Pdzk1ip1;Tsc22d3;Arid1b;Nrip1;Vgll4;Tmed5;Aplp2;Rfk;Clec2d;Kansl1l;Prtn3;Insig1;Eif4b;Hlf;Cyp51;Ankrd12;Rras;Atp1a1;Tagln2;Ncor1;Prr13;Gclm;Smim5;Ly6e;Rb1cc1;E230032D23Rik;Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Crip1;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;S100a11;Cox6b1;Lgals1;Arhgdib;Echdc2
cellular component biogenesis%GObp%GO:0044085,0.18310458144809189,0.7632727216153237,0.8,0.8462389380530974,2433,20,Apoe;H2-Eb1;Meg3;Numa1;Angpt1;Arid1b;Eif4b;Ncor1;Rb1cc1;Rps28;Nop10;Alad;Rpl38;Rps25;Sem1;Uqcc2;Snrpe;Cox7a2;Snrpf;Rpl35a,Apoe;H2-Eb1;Meg3
membrane protein complex%GOcc%GO:0098796,0.21541998371295334,0.7444185801912812,0.8888888888888888,0.8541666666666666,1219,19,H2-Eb1;Tspan32;H2-Q7;H2-Q4;Tap1;H2-Q6;Gnb4;Insig1;Atp1a1;Ssr4;Cox5b;Sec61g;Ost4;Cox6c;Atp5e;Uqcrb;Ndufv3;Cox7a2;Cox6b1,H2-Eb1;Tspan32;H2-Q7;H2-Q4;Tap1
molecular function regulator%GOmf%GO:0098772,0.1774594122887942,0.7240757301089401,0.75,0.8684782608695653,1915,17,Apoe;Tnfsf10;Ly6a;Wnk1;Akap13;Ltb;Aplp2;Ncor1;Gclm;Ly6e;Gstp1;Rpl37;Rps20;Ctsg;Ranbp1;Rplp1;Arhgdib,Apoe;Tnfsf10;Ly6a;Wnk1;Akap13;Ltb;Aplp2;Ncor1;Gclm;Ly6e;Gstp1;Rpl37;Rps20;Ctsg;Ranbp1;Rplp1
organelle organization%GObp%GO:0006996,0.1454725055674065,0.5097549135753987,1.0,0.9809322033898306,3274,17,Tspan32;Meg3;Numa1;Stat3;Arid1b;Tmed5;Ncor1;Gclm;Rb1cc1;Rps28;Nop10;Rpl38;Rps25;Ranbp1;Tuba1b;Uqcc2;Cox7a2,Tspan32;Meg3;Numa1;Stat3;Arid1b;Tmed5;Ncor1;Gclm;Rb1cc1;Rps28;Nop10;Rpl38;Rps25;Ranbp1;Tuba1b;Uqcc2
heterocyclic compound binding%GOmf%GO:1901363,-0.12228138825421872,-0.5217630745358757,1.0,0.9834605597964376,5474,30,Jund;Lmo2;Tap1;Stat1;Wnk1;Stat3;Runx1;Maf;Arid1b;Nrip1;Aplp2;Rfk;Eif4b;Hlf;Cyp51;Rras;Atp1a1;Ncor1;Rpl37;Nop10;Rps20;Tuba1b;Rbm3;Snrpe;Rpl37a;Snrpf;Rps26;Rpl41;Mpo;Rpl22l1,Snrpf;Rps26;Rpl41;Mpo;Rpl22l1
nuclear protein-containing complex%GOcc%GO:0140513,0.13006209684957964,0.5118391857845425,1.0,0.9893162393162394,1286,16,Jund;Stat1;Stat3;Runx1;Maf;Arid1b;Nrip1;Kansl1l;Hlf;Ncor1;Nop10;Ranbp1;Sem1;Rbm3;Snrpe;Snrpf,Jund;Stat1;Stat3;Runx1;Maf;Arid1b;Nrip1;Kansl1l;Hlf;Ncor1
cellular component organization or biogenesis%GObp%GO:0071840,0.15226751529200822,0.546182585489397,1.0,0.9935344827586206,5492,31,Apoe;H2-Eb1;Tspan32;Meg3;Ndrg1;Numa1;Stat3;Angpt1;Arid1b;Tmed5;Aplp2;Prtn3;Eif4b;Ncor1;Gclm;Rb1cc1;Rps28;Nop10;Alad;Rpl38;Rps25;Ctsg;Ranbp1;Tuba1b;Sem1;Uqcc2;Snrpe;Cox7a2;Snrpf;Rpl35a;Mpo,Apoe;H2-Eb1;Tspan32;Meg3
