Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
molecular_function%GOmf%GO:0003674,0.4110890010363407,1.4229000084612986,0.16666666666666666,0.13645990568797461,29245,125,Trim12a;Gdpd3;Iigp1;H2-Q7;Idi1;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Wdfy1;Mpl;Tspan32;Hipk1;H2-Q6;Shisa5;Ltb;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Ifi27;Psmb8;Rabac1;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Pcnt;Akap13;Eif4b;Cers4;Trim34a;Nfe2;Gpr171;Ptprc;Rap1b;Tnfsf10;H2-Q4;Chic2;Rgs1;H2-K1;Foxp1;Pabpn1;Sptan1;Akirin2;Usp8;Nufip2;Slc35c2;Lars2;Sugt1;Plppr3;Cbfa2t3;Madd;Nfkb1;Ldlr;Trim47;Fdps;Uvssa;Camk2d;H2-T23;Dtx3l;0610009B22Rik;Gon4l;Ddb1;Rab6b;H2-T22;Tpst2;AW112010;Aplp2;Mcl1;Myb;Smarca2;Eif3d;Eps8;Atpif1;Rps29;Rpl38;Rps15a;Snrpd2;Hnrnpd;Crip1;Cox8a;Rplp1;Lbhd2;Rpl34;Rpl28;Sem1;Snrpe;Rps17;Cks2;Rps26;Dars;Rpl39;Rpl35a;Rpl36;Ost4;Rps25;Ndufa13;Atp5j2;Cox7a2;Hint1;Lgals1;Cox7b;Cbx3;S100a11;Nop10;Cox6c;Atp5e;Rpl41;Rbm3;Alad;Pdcd4;Rpl22l1;Snrpf;Arhgdib;Echdc2,Trim12a;Gdpd3;Iigp1;H2-Q7;Idi1;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Wdfy1;Mpl;Tspan32;Hipk1;H2-Q6;Shisa5;Ltb;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Ifi27;Psmb8;Rabac1;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Pcnt;Akap13;Eif4b;Cers4;Trim34a;Nfe2;Gpr171;Ptprc;Rap1b;Tnfsf10;H2-Q4;Chic2;Rgs1;H2-K1;Foxp1;Pabpn1;Sptan1;Akirin2;Usp8;Nufip2;Slc35c2;Lars2;Sugt1;Plppr3
primary metabolic process%GObp%GO:0044238,0.20615582339712896,1.4121315225250055,0.0,0.14444966719474475,6722,67,Trim12a;Gdpd3;Idi1;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Tspan32;Hipk1;Ifi27;Psmb8;Etf1;Apoe;Trim56;Cyp51;Eif4b;Cers4;Trim34a;Ptprc;Foxp1;Pabpn1;Usp8;Slc35c2;Lars2;Plppr3;Pgap2;Cbfa2t3;Ldlr;Trim47;Fdps;Uvssa;Camk2d;Dtx3l;Ddb1;Tpst2;Aplp2;Eif3d;Rps29;Rpl38;Snrpd2;Hnrnpd;Rplp1;Rpl28;Sem1;Snrpe;Rps17;Rps26;Dars;Rpl39;Rpl35a;Rpl36;Ost4;Rps25;Atp5j2;Hint1;Nop10;Atp5e;Rpl41;Rbm3;Rpl22l1;Snrpf;Echdc2,Trim12a;Gdpd3;Idi1;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Tspan32;Hipk1
regulation of RNA metabolic process%GObp%GO:0051252,0.24830798426683048,1.399488165711477,0.125,0.14885367594575305,3590,28,Trim12a;Jund;Cd74;Stat1;Hipk1;Ifi27;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Trim34a;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Dtx3l;Gon4l;Myb;Smarca2;Hnrnpd;Cks2;Rps26;Hint1;Cbx3;Rbm3;Pdcd4,Trim12a;Jund;Cd74;Stat1;Hipk1;Ifi27;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Trim34a;Nfe2
regulation of gene expression%GObp%GO:0010468,0.2675897703345924,1.4005293248991542,0.1111111111111111,0.148925882434206,4945,40,Trim12a;Jund;Cd74;Stat1;Ctla2a;Gcnt2;Mpl;Hipk1;Ltb;Ifi27;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Trim34a;Nfe2;Ptprc;Foxp1;Akirin2;Slc35c2;Cbfa2t3;Nfkb1;Ldlr;Dtx3l;Gon4l;Myb;Smarca2;Eif3d;Rpl38;Hnrnpd;Crip1;Rplp1;Cks2;Rps26;Hint1;Cbx3;Rbm3;Pdcd4,Trim12a;Jund;Cd74;Stat1;Ctla2a;Gcnt2;Mpl;Hipk1;Ltb;Ifi27;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Trim34a;Nfe2;Ptprc
regulation of cellular metabolic process%GObp%GO:0031323,0.21857422551498898,1.3426539684236742,0.3333333333333333,0.18726781208023516,5952,47,Trim12a;Iigp1;Jund;Cd74;Stat1;Ctla2a;Hmgcr;Hipk1;Ifi27;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Akap13;Trim34a;Nfe2;Ptprc;Tnfsf10;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Ldlr;Camk2d;Dtx3l;Gon4l;Ddb1;Aplp2;Mcl1;Myb;Smarca2;Eif3d;Atpif1;Rpl38;Hnrnpd;Rplp1;Cks2;Rps26;Cox7a2;Hint1;Cbx3;Rbm3;Alad;Pdcd4,Trim12a;Iigp1;Jund;Cd74;Stat1;Ctla2a;Hmgcr;Hipk1;Ifi27;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Akap13;Trim34a;Nfe2;Ptprc;Tnfsf10
positive regulation of cellular biosynthetic process%GObp%GO:0031328,0.2907611096634226,1.3485806419123822,0.0,0.18764374653025614,1962,20,Jund;Cd74;Stat1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Foxp1;Akirin2;Nfkb1;Ldlr;Camk2d;Dtx3l;Ddb1;Myb;Smarca2;Eif3d;Hnrnpd;Rbm3,Jund;Cd74;Stat1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Foxp1;Akirin2;Nfkb1;Ldlr;Camk2d;Dtx3l;Ddb1;Myb;Smarca2;Eif3d
organonitrogen compound metabolic process%GOmf%GO:1901564,0.40269864074030876,1.336380009542318,0.0,0.18799072091363314,2325,21,Trim12a;Prtn3;Tgm2;Apobec3;Ctla2a;Hipk1;Psmb8;Etf1;Trim56;Akap13;Eif4b;Trim34a;Ptprc;Usp8;Trim47;Camk2d;Dtx3l;Eif3d;Atp5j2;Hint1;Atp5e,Trim12a;Prtn3;Tgm2;Apobec3;Ctla2a;Hipk1;Psmb8;Etf1;Trim56;Akap13;Eif4b;Trim34a;Ptprc
METABOLISM OF RNA%REACTOME%R-HSA-8953854.5,-0.37135686350617186,-1.3501462325161504,0.0,0.188844714686623,572,15,Apobec3;Psmb8;Etf1;Eif4b;Pabpn1;Rps15a;Snrpd2;Hnrnpd;Rplp1;Sem1;Rps26;Rpl39;Rps25;Nop10;Rpl22l1,Rps15a;Snrpd2;Hnrnpd;Rplp1;Sem1;Rps26;Rpl39;Rps25;Nop10;Rpl22l1
cellular metabolic process%GObp%GO:0044237,-0.18105460614550872,-1.3440646029164265,0.25,0.19274087932647335,6791,66,Trim12a;Gdpd3;Idi1;Jund;Tgm2;Cd74;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Hipk1;Ifi27;Psmb8;Etf1;Apoe;Trim56;Eif4b;Cers4;Trim34a;Ptprc;Foxp1;Pabpn1;Usp8;Slc35c2;Lars2;Plppr3;Pgap2;Cbfa2t3;Ldlr;Trim47;Fdps;Uvssa;Camk2d;Dtx3l;Ddb1;Tpst2;Eif3d;Atpif1;Rps29;Rpl38;Snrpd2;Cox5b;Hnrnpd;Rplp1;Rpl28;Sem1;Snrpe;Rps17;Rps26;Dars;Rpl39;Rpl35a;Rpl36;Ost4;Rps25;Atp5j2;Hint1;Nop10;Atp5e;Rpl41;Rbm3;Alad;Rpl22l1;Snrpf;Echdc2,Sem1;Snrpe;Rps17;Rps26;Dars;Rpl39;Rpl35a;Rpl36;Ost4;Rps25;Atp5j2;Hint1;Nop10;Atp5e;Rpl41;Rbm3;Alad;Rpl22l1;Snrpf;Echdc2
regulation of primary metabolic process%GOmf%GO:0080090,0.3201973824815366,1.3191420430571013,0.125,0.20388537534098014,2385,21,Trim12a;Jund;Stat1;Hipk1;Etf1;Lmo2;Hlf;Tsc22d1;Eif4b;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Aplp2;Myb;Smarca2;Eif3d;Rplp1;Cks2,Trim12a;Jund;Stat1;Hipk1;Etf1;Lmo2;Hlf;Tsc22d1;Eif4b;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Aplp2;Myb;Smarca2;Eif3d
regulation of nitrogen compound metabolic process%GObp%GO:0051171,0.24164805216715415,1.3046472538447762,0.16666666666666666,0.21892759261378186,5572,47,Trim12a;Jund;Cd74;Stat1;Ctla2a;Hmgcr;Hipk1;Ifi27;Psmb8;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Akap13;Trim34a;Nfe2;Ptprc;Tnfsf10;Foxp1;Akirin2;Usp8;Cbfa2t3;Nfkb1;Ldlr;Camk2d;Dtx3l;Gon4l;Ddb1;Aplp2;Myb;Smarca2;Eif3d;Atpif1;Rpl38;Hnrnpd;Rplp1;Cks2;Rps26;Hint1;Cbx3;Rbm3;Alad;Pdcd4,Trim12a;Jund;Cd74;Stat1;Ctla2a;Hmgcr;Hipk1;Ifi27;Psmb8;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Akap13;Trim34a;Nfe2;Ptprc;Tnfsf10
transport%GObp%GO:0006810,0.2519588784760176,1.305603440221123,0.3333333333333333,0.22061165101850327,3665,22,Prtn3;Tgm2;Cd74;Slc2a3;Osbpl8;Apoe;Akap13;Ptprc;Chic2;Pabpn1;Slc35c2;Madd;Ldlr;Camk2d;Dtx3l;0610009B22Rik;Rab6b;Myb;Atpif1;Sem1;Atp5j2;Atp5e,Prtn3;Tgm2;Cd74;Slc2a3;Osbpl8;Apoe;Akap13;Ptprc;Chic2;Pabpn1;Slc35c2;Madd;Ldlr;Camk2d;Dtx3l;0610009B22Rik;Rab6b
hematopoietic or lymphoid organ development%GObp%GO:0048534,0.34043008864490193,1.2928743241271228,0.25,0.22384011420413988,806,15,Prtn3;Cd74;Apobec3;Mpl;Ltb;H2-Ab1;Lmo2;Ptprc;Foxp1;Cbfa2t3;Nfkb1;Gon4l;Myb;Atpif1;Lgals1,Prtn3;Cd74;Apobec3;Mpl;Ltb;H2-Ab1;Lmo2
cellular component biogenesis%GObp%GO:0044085,-0.2717836752717447,-1.3170790636726402,0.0,0.2238612650212276,2433,24,Tgm2;Cd74;Hipk1;H2-Eb1;H2-Ab1;Apoe;Pcnt;Eif4b;Foxp1;Smarca2;Eif3d;Eps8;Rpl38;Snrpd2;Sem1;Snrpe;Rps17;Rpl35a;Rps25;Cox7a2;Cbx3;Nop10;Alad;Snrpf,Smarca2;Eif3d;Eps8;Rpl38;Snrpd2;Sem1;Snrpe;Rps17;Rpl35a;Rps25;Cox7a2;Cbx3;Nop10;Alad;Snrpf
immune system development%GObp%GO:0002520,0.34043008864490193,1.2946860150595272,0.16666666666666666,0.22446653243418882,843,15,Prtn3;Cd74;Apobec3;Mpl;Ltb;H2-Ab1;Lmo2;Ptprc;Foxp1;Cbfa2t3;Nfkb1;Gon4l;Myb;Atpif1;Lgals1,Prtn3;Cd74;Apobec3;Mpl;Ltb;H2-Ab1;Lmo2
regulation of macromolecule metabolic process%GObp%GO:0060255,0.2749488504294821,1.2909275856921685,0.2,0.22528026199773268,6349,52,Trim12a;Jund;Cd74;Stat1;Ctla2a;Gcnt2;Hmgcr;Mpl;Hipk1;Ltb;Ifi27;Psmb8;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Akap13;Trim34a;Nfe2;Ptprc;Tnfsf10;Foxp1;Akirin2;Usp8;Slc35c2;Cbfa2t3;Nfkb1;Ldlr;Camk2d;Dtx3l;Gon4l;Ddb1;Aplp2;Myb;Smarca2;Eif3d;Atpif1;Rpl38;Hnrnpd;Crip1;Rplp1;Cks2;Rps26;Hint1;Cbx3;Rbm3;Alad;Pdcd4,Trim12a;Jund;Cd74;Stat1;Ctla2a;Gcnt2;Hmgcr;Mpl;Hipk1;Ltb;Ifi27;Psmb8;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Akap13;Trim34a;Nfe2;Ptprc;Tnfsf10
SIGNALING PATHWAYS%REACTOME DATABASE ID RELEASE 78%162582,0.3382563807497565,1.2885587488685493,0.0,0.2256782173317286,2322,17,Jund;Stat1;Psmb8;Apoe;Akap13;Eif4b;Rap1b;Tnfsf10;Rgs1;Sptan1;Usp8;Plppr3;Nfkb1;Camk2d;Myb;Sem1;Arhgdib,Jund;Stat1;Psmb8;Apoe;Akap13;Eif4b;Rap1b;Tnfsf10;Rgs1;Sptan1;Usp8;Plppr3;Nfkb1;Camk2d
catalytic activity%GOmf%GO:0003824,0.2712840301014187,1.2952337560739908,0.16666666666666666,0.22615425072316767,5613,41,Trim12a;Gdpd3;Iigp1;Idi1;Prtn3;Tgm2;Apobec3;Ctla2a;Gcnt2;Hmgcr;Hipk1;Psmb8;Trim56;Cyp51;Akap13;Cers4;Trim34a;Ptprc;Rap1b;Usp8;Lars2;Plppr3;Trim47;Fdps;Camk2d;Dtx3l;Rab6b;Tpst2;Smarca2;Cox8a;Dars;Ndufa13;Atp5j2;Cox7a2;Hint1;Cox7b;Cox6c;Atp5e;Alad;Arhgdib;Echdc2,Trim12a;Gdpd3;Iigp1;Idi1;Prtn3;Tgm2;Apobec3;Ctla2a;Gcnt2;Hmgcr
nuclear protein-containing complex%GOcc%GO:0140513,-0.293663146273936,-1.3032611308224735,0.16666666666666666,0.22617191560128885,1286,15,Jund;Stat1;Hlf;Nfe2;Nfkb1;Gon4l;Smarca2;Snrpd2;Sem1;Snrpe;Hint1;Cbx3;Nop10;Rbm3;Snrpf,Sem1;Snrpe;Hint1;Cbx3;Nop10;Rbm3;Snrpf
nucleoplasm%GOcc%GO:0005654,0.22974670051207852,1.2953003336858402,0.16666666666666666,0.2278675405013735,3606,30,Trim12a;Jund;Stat1;Apobec3;Hipk1;Psmb8;Trim56;Hlf;Trim34a;Nfe2;Foxp1;Akirin2;Nufip2;Slc35c2;Cbfa2t3;Nfkb1;Fdps;Uvssa;Dtx3l;0610009B22Rik;Gon4l;Ddb1;Myb;Smarca2;Hnrnpd;Ndufa13;Hint1;Cbx3;Nop10;Rbm3,Trim12a;Jund;Stat1;Apobec3;Hipk1;Psmb8;Trim56;Hlf;Trim34a;Nfe2;Foxp1;Akirin2;Nufip2;Slc35c2;Cbfa2t3;Nfkb1;Fdps;Uvssa;Dtx3l;0610009B22Rik;Gon4l;Ddb1
organelle envelope%GOcc%GO:0031967,-0.3820138122225626,-1.2963107905404117,0.3333333333333333,0.2300213817987438,1119,15,Mpl;Shisa5;Ifi27;Osbpl8;Apoe;Mcl1;Cox5b;Cox8a;Ndufa13;Atp5j2;Cox7a2;Cox7b;Cbx3;Cox6c;Atp5e,Ndufa13;Atp5j2;Cox7a2;Cox7b;Cbx3;Cox6c;Atp5e
regulation of apoptotic process%GObp%GO:0042981,0.25315542610546116,1.2734325658359171,0.2,0.23924939742833795,1565,18,Tgm2;Cd74;Hmgcr;Mpl;Apoe;Tsc22d1;Pcnt;Ptprc;Tnfsf10;Foxp1;Madd;Nfkb1;Camk2d;Ddb1;Mcl1;Rps29;Lgals1;Pdcd4,Tgm2;Cd74;Hmgcr;Mpl;Apoe;Tsc22d1;Pcnt;Ptprc;Tnfsf10;Foxp1;Madd;Nfkb1;Camk2d;Ddb1
positive regulation of cellular protein metabolic process%GObp%GO:0032270,0.25192860849823856,1.2702774181936332,0.25,0.24155408007640997,1415,16,Cd74;Stat1;Osbpl8;Apoe;Akap13;Nfe2;Ptprc;Tnfsf10;Akirin2;Cbfa2t3;Ldlr;Myb;Eif3d;Atpif1;Hnrnpd;Rbm3,Cd74;Stat1;Osbpl8;Apoe;Akap13;Nfe2;Ptprc;Tnfsf10;Akirin2;Cbfa2t3;Ldlr
"positive regulation of transcription, DNA-templated%GObp%GO:0045893",0.377832581787369,1.2688368431031698,0.14285714285714285,0.24382583868665236,1590,15,Jund;Cd74;Stat1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Foxp1;Akirin2;Nfkb1;Dtx3l;Myb;Smarca2;Hnrnpd,Jund;Cd74;Stat1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1
positive regulation of RNA biosynthetic process%GObp%GO:1902680,0.377832581787369,1.2601326865792717,0.2,0.24904197103386136,1596,15,Jund;Cd74;Stat1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Foxp1;Akirin2;Nfkb1;Dtx3l;Myb;Smarca2;Hnrnpd,Jund;Cd74;Stat1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1
nucleus%GOcc%GO:0005634,0.20180843610043586,1.2452039680337281,0.42857142857142855,0.25812548380935146,7352,62,Trim12a;Iigp1;Jund;Tgm2;Cd74;Stat1;Apobec3;Wdfy1;Mpl;Hipk1;Shisa5;Ndrg1;Ifi27;Psmb8;Osbpl8;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Akap13;Trim34a;Nfe2;Foxp1;Pabpn1;Akirin2;Usp8;Nufip2;Slc35c2;Sugt1;Cbfa2t3;Madd;Nfkb1;Trim47;Fdps;Uvssa;Camk2d;Dtx3l;0610009B22Rik;Gon4l;Ddb1;Sp140;Aplp2;Mcl1;Myb;Smarca2;Snrpd2;Hnrnpd;Sem1;Snrpe;Rpl36;Rps25;Ndufa13;Atp5j2;Hint1;Lgals1;Cbx3;S100a11;Nop10;Rbm3;Pdcd4;Snrpf,Trim12a;Iigp1;Jund;Tgm2;Cd74;Stat1;Apobec3;Wdfy1;Mpl;Hipk1;Shisa5;Ndrg1;Ifi27;Psmb8;Osbpl8;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Akap13;Trim34a;Nfe2;Foxp1;Pabpn1;Akirin2;Usp8;Nufip2;Slc35c2;Sugt1;Cbfa2t3;Madd;Nfkb1;Trim47;Fdps;Uvssa;Camk2d;Dtx3l;0610009B22Rik;Gon4l;Ddb1;Sp140;Aplp2;Mcl1;Myb;Smarca2
positive regulation of nitrogen compound metabolic process%GObp%GO:0051173,0.3159943149472734,1.2409384752854034,0.14285714285714285,0.26219034356079324,3055,27,Jund;Cd74;Stat1;Osbpl8;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Akap13;Nfe2;Ptprc;Tnfsf10;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Ldlr;Camk2d;Dtx3l;Ddb1;Myb;Smarca2;Eif3d;Atpif1;Hnrnpd;Rbm3,Jund;Cd74;Stat1;Osbpl8;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Akap13;Nfe2;Ptprc;Tnfsf10;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Ldlr;Camk2d;Dtx3l;Ddb1;Myb;Smarca2;Eif3d;Atpif1
regulation of RNA biosynthetic process%GObp%GO:2001141,0.2966952322644099,1.2330485305784469,0.3333333333333333,0.2729994448409866,3283,26,Trim12a;Jund;Cd74;Stat1;Hipk1;Ifi27;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Trim34a;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Dtx3l;Gon4l;Myb;Smarca2;Hnrnpd;Cks2;Hint1;Cbx3;Pdcd4,Trim12a;Jund;Cd74;Stat1;Hipk1;Ifi27;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Trim34a;Nfe2
metabolic process%GOmf%GO:0008152,0.25092749710601586,1.2187002488767,0.25,0.2855891112259716,3158,29,Trim12a;Prtn3;Tgm2;Apobec3;Ctla2a;Hipk1;Psmb8;Etf1;Trim56;Cyp51;Akap13;Eif4b;Trim34a;Ptprc;Usp8;Lars2;Plppr3;Trim47;Camk2d;Dtx3l;Eif3d;Cox8a;Ndufa13;Atp5j2;Cox7a2;Hint1;Cox7b;Cox6c;Atp5e,Trim12a;Prtn3;Tgm2;Apobec3;Ctla2a;Hipk1;Psmb8;Etf1;Trim56;Cyp51;Akap13;Eif4b;Trim34a;Ptprc
enzyme binding%GOmf%GO:0019899,0.2885950073153221,1.2147101343468076,0.5,0.2903405590918424,2327,24,Trim12a;Jund;Prtn3;Cd74;Stat1;Hmgcr;Ndrg1;H2-Ab1;Akap13;Trim34a;Ptprc;Pabpn1;Akirin2;Nfkb1;Ldlr;Uvssa;Camk2d;Dtx3l;Eps8;Atpif1;Hnrnpd;Cks2;Cbx3;Arhgdib,Trim12a;Jund;Prtn3;Cd74;Stat1;Hmgcr;Ndrg1;H2-Ab1;Akap13;Trim34a;Ptprc;Pabpn1;Akirin2;Nfkb1;Ldlr;Uvssa;Camk2d;Dtx3l
regulation of nucleic acid-templated transcription%GObp%GO:1903506,0.2966952322644099,1.2105263717493766,0.1111111111111111,0.2940756602426838,3275,26,Trim12a;Jund;Cd74;Stat1;Hipk1;Ifi27;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Trim34a;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Dtx3l;Gon4l;Myb;Smarca2;Hnrnpd;Cks2;Hint1;Cbx3;Pdcd4,Trim12a;Jund;Cd74;Stat1;Hipk1;Ifi27;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Trim34a;Nfe2
intracellular organelle%GOcc%GO:0043229,0.20763758558296339,1.203186975649008,0.3333333333333333,0.2996508285587515,12770,111,Trim12a;Gdpd3;Iigp1;H2-Q7;Idi1;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Wdfy1;Mpl;Hipk1;H2-Q6;Shisa5;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Ifi27;Psmb8;Rabac1;Osbpl8;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Pcnt;Akap13;Cers4;Trim34a;Nfe2;Rap1b;H2-Q4;Chic2;H2-K1;Foxp1;Pabpn1;Sptan1;Akirin2;Usp8;Nufip2;Slc35c2;Lars2;Sugt1;Pgap2;Cbfa2t3;Madd;Nfkb1;Ldlr;Trim47;Fdps;Uvssa;Camk2d;H2-T23;Dtx3l;0610009B22Rik;Sypl;Gon4l;Ddb1;Rab6b;H2-T22;Tpst2;Sp140;Aplp2;Mcl1;Myb;Smarca2;Atpif1;Rps29;Rpl38;Rps15a;Snrpd2;Cox5b;Hnrnpd;Cox8a;Rplp1;Rpl34;Rpl28;Sem1;Snrpe;Rps17;Rps26;Rpl39;Rpl35a;Rpl36;Ost4;Rps25;Ndufa13;Atp5j2;Cox7a2;Hint1;Lgals1;Cox7b;Cbx3;S100a11;Nop10;Cox6c;Atp5e;Rpl41;Rbm3;Pdcd4;Rpl22l1;Snrpf;Echdc2,Trim12a;Gdpd3;Iigp1;H2-Q7;Idi1;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Wdfy1;Mpl;Hipk1;H2-Q6;Shisa5;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Ifi27;Psmb8;Rabac1;Osbpl8;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Pcnt;Akap13
intracellular organelle lumen%GOcc%GO:0070013,0.18771433890239564,1.1987573570300027,0.25,0.3070290157078597,4500,35,Trim12a;Jund;Prtn3;Stat1;Apobec3;Hipk1;Psmb8;Trim56;Hlf;Trim34a;Nfe2;Foxp1;Akirin2;Nufip2;Slc35c2;Cbfa2t3;Nfkb1;Fdps;Uvssa;Dtx3l;0610009B22Rik;Gon4l;Ddb1;Sp140;Mcl1;Myb;Smarca2;Hnrnpd;Rpl36;Rps25;Ndufa13;Hint1;Cbx3;Nop10;Rbm3,Trim12a;Jund;Prtn3;Stat1;Apobec3;Hipk1;Psmb8;Trim56;Hlf;Trim34a;Nfe2;Foxp1;Akirin2;Nufip2;Slc35c2;Cbfa2t3;Nfkb1;Fdps;Uvssa;Dtx3l;0610009B22Rik;Gon4l;Ddb1;Sp140;Mcl1;Myb;Smarca2
small molecule binding%GOmf%GO:0036094,0.28479537259774723,1.1896101021433416,0.4,0.3124434927432786,2419,15,Iigp1;Tgm2;Hmgcr;Hipk1;Slc2a3;Osbpl8;Rap1b;Lars2;Camk2d;Rab6b;Smarca2;Dars;Ndufa13;Hint1;Lgals1,Iigp1;Tgm2;Hmgcr;Hipk1;Slc2a3;Osbpl8
nitrogen compound metabolic process%GObp%GO:0006807,0.17545501316174406,1.1698743844289496,0.125,0.3409485183241866,6123,62,Trim12a;Gdpd3;Jund;Prtn3;Tgm2;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Tspan32;Hipk1;Ifi27;Psmb8;Etf1;Apoe;Trim56;Eif4b;Cers4;Trim34a;Ptprc;Foxp1;Pabpn1;Usp8;Slc35c2;Lars2;Pgap2;Cbfa2t3;Ldlr;Trim47;Uvssa;Camk2d;Dtx3l;Ddb1;Tpst2;Eif3d;Atpif1;Rps29;Rpl38;Snrpd2;Hnrnpd;Rplp1;Rpl28;Sem1;Snrpe;Rps17;Rps26;Dars;Rpl39;Rpl35a;Rpl36;Ost4;Rps25;Atp5j2;Hint1;Nop10;Atp5e;Rpl41;Rbm3;Alad;Rpl22l1;Snrpf,Trim12a;Gdpd3;Jund;Prtn3;Tgm2;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Tspan32;Hipk1
regulation of cellular biosynthetic process%GObp%GO:0031326,0.19574484571730363,1.1608089968310726,0.0,0.34289233180781237,4019,34,Trim12a;Jund;Cd74;Stat1;Hipk1;Ifi27;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Trim34a;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Ldlr;Camk2d;Dtx3l;Gon4l;Ddb1;Myb;Smarca2;Eif3d;Rpl38;Hnrnpd;Rplp1;Cks2;Hint1;Cbx3;Rbm3;Pdcd4,Trim12a;Jund;Cd74;Stat1;Hipk1;Ifi27;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Trim34a;Nfe2
regulation of cellular component organization%GObp%GO:0051128,0.195748247133725,1.1614391314677734,0.2,0.34514820241181116,2460,18,Stat1;Etf1;Apoe;Akap13;Nfe2;Rap1b;Tnfsf10;H2-K1;Foxp1;Sptan1;Ldlr;Fdps;Smarca2;Eps8;Atpif1;Hnrnpd;Lgals1;Arhgdib,Stat1;Etf1;Apoe;Akap13;Nfe2;Rap1b;Tnfsf10;H2-K1;Foxp1;Sptan1
regulation of cell death%GObp%GO:0010941,0.25315542610546116,1.1587770708125742,0.6666666666666666,0.3461164103562391,1772,18,Tgm2;Cd74;Hmgcr;Mpl;Apoe;Tsc22d1;Pcnt;Ptprc;Tnfsf10;Foxp1;Madd;Nfkb1;Camk2d;Ddb1;Mcl1;Rps29;Lgals1;Pdcd4,Tgm2;Cd74;Hmgcr;Mpl;Apoe;Tsc22d1;Pcnt;Ptprc;Tnfsf10;Foxp1;Madd;Nfkb1;Camk2d;Ddb1
